,Postcode (single space),GEOWD18 code,Geographical Ward 2018 name,STATWD18 code,Statistical Ward 2018 name [Bestfit] ,LSOA11 code,LSOA11 local name,IMD2019 LSOA England Rank,IMD2019 England % Rank,IMD2019 England Deprivation Decile,IMD2019 LSOA Bristol Rank,IMD2019 Bristol Deprivation Decile
3219,BS14 9BW,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014613,Hengrove Lane,15211,0.4631287297527707,5,155,6
3220,BS14 9BX,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3221,BS14 9BY,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3222,BS14 9BZ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014613,Hengrove Lane,15211,0.4631287297527707,5,155,6
3223,BS14 9DA,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3224,BS14 9DB,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3225,BS14 9DD,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3226,BS14 9DE,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3227,BS14 9DF,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3228,BS14 9DG,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3229,BS14 9DH,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014613,Hengrove Lane,15211,0.4631287297527707,5,155,6
3230,BS14 9DJ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014613,Hengrove Lane,15211,0.4631287297527707,5,155,6
3231,BS14 9DL,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014613,Hengrove Lane,15211,0.4631287297527707,5,155,6
3232,BS14 9DN,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014613,Hengrove Lane,15211,0.4631287297527707,5,155,6
3233,BS14 9DP,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014613,Hengrove Lane,15211,0.4631287297527707,5,155,6
3234,BS14 9DQ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014613,Hengrove Lane,15211,0.4631287297527707,5,155,6
3235,BS14 9DR,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014613,Hengrove Lane,15211,0.4631287297527707,5,155,6
3236,BS14 9DW,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014613,Hengrove Lane,15211,0.4631287297527707,5,155,6
3237,BS14 9EA,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3238,BS14 9EB,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3239,BS14 9ED,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3240,BS14 9EE,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3241,BS14 9EF,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3242,BS14 9EG,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3243,BS14 9EP,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3244,BS14 9ER,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3245,BS14 9ES,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3246,BS14 9ET,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3247,BS14 9EU,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3248,BS14 9EW,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3249,BS14 9EX,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3250,BS14 9EY,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3251,BS14 9EZ,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3252,BS14 9FQ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3253,BS14 9HA,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3254,BS14 9HB,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3255,BS14 9HD,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3256,BS14 9HE,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3257,BS14 9HF,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3258,BS14 9HG,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3259,BS14 9HH,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3260,BS14 9HL,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3261,BS14 9HP,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3262,BS14 9HQ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3263,BS14 9HS,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3264,BS14 9HT,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3265,BS14 9HU,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3266,BS14 9HX,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3267,BS14 9HY,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3268,BS14 9HZ,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3269,BS14 9JA,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3270,BS14 9JB,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3271,BS14 9JD,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3272,BS14 9JE,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3273,BS14 9JF,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3274,BS14 9JG,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3275,BS14 9JH,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3276,BS14 9JJ,E05010915,Stockwood,E05010915,Stockwood,E01014708,Hazelbury,15316,0.4663256606990622,5,157,6
3277,BS14 9JL,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3278,BS14 9JN,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3279,BS14 9JP,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3280,BS14 9JQ,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3281,BS14 9JR,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3282,BS14 9JS,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3283,BS14 9JT,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3284,BS14 9JU,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3285,BS14 9JW,E05010915,Stockwood,E05010915,Stockwood,E01014704,Woodleigh Gardens,11746,0.3576300085251492,4,132,5
3286,BS14 9JX,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3287,BS14 9JY,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3288,BS14 9JZ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3289,BS14 9LA,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3290,BS14 9LB,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3291,BS14 9LD,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3292,BS14 9LE,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3293,BS14 9LF,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3294,BS14 9LG,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3295,BS14 9LH,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3296,BS14 9LJ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3297,BS14 9LL,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3298,BS14 9LN,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3299,BS14 9LP,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3300,BS14 9LQ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3301,BS14 9LR,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3302,BS14 9LS,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3303,BS14 9LT,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3304,BS14 9LU,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3305,BS14 9LW,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014614,Hengrove East,16919,0.5151321398124468,6,169,7
3306,BS14 9LX,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3307,BS14 9LY,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3308,BS14 9LZ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3309,BS14 9NA,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3310,BS14 9NB,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3311,BS14 9ND,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3312,BS14 9NE,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3313,BS14 9NF,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3314,BS14 9NG,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3315,BS14 9NH,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3316,BS14 9NJ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3317,BS14 9NL,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3318,BS14 9NN,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3319,BS14 9NP,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3320,BS14 9NQ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3321,BS14 9NR,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014611,Fortfield West,21270,0.6476068688344904,7,198,8
3322,BS14 9NS,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3323,BS14 9NT,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3324,BS14 9NU,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3325,BS14 9NW,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3326,BS14 9NX,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014608,Hengrove West,3118,0.09493362562416272,1,39,2
3327,BS14 9NY,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3328,BS14 9NZ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3329,BS14 9PA,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3330,BS14 9PB,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3331,BS14 9PE,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3332,BS14 9PF,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3333,BS14 9PG,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3334,BS14 9PH,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3335,BS14 9PJ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3336,BS14 9PL,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3337,BS14 9PN,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3338,BS14 9PP,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3339,BS14 9PQ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3340,BS14 9PR,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3341,BS14 9PS,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3342,BS14 9PT,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3343,BS14 9PU,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3344,BS14 9PW,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3345,BS14 9PX,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3346,BS14 9PY,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3347,BS14 9PZ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3348,BS14 9QA,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3349,BS14 9QB,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3350,BS14 9QD,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3351,BS14 9QE,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3352,BS14 9QF,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3353,BS14 9QG,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3354,BS14 9QH,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3355,BS14 9QJ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3356,BS14 9QL,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014611,Fortfield West,21270,0.6476068688344904,7,198,8
3357,BS14 9QN,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014611,Fortfield West,21270,0.6476068688344904,7,198,8
3358,BS14 9QP,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014611,Fortfield West,21270,0.6476068688344904,7,198,8
3359,BS14 9QQ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
3360,BS14 9QR,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014611,Fortfield West,21270,0.6476068688344904,7,198,8
3361,BS14 9QS,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014611,Fortfield West,21270,0.6476068688344904,7,198,8
3362,BS14 9QT,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014611,Fortfield West,21270,0.6476068688344904,7,198,8
3363,BS14 9QU,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3364,BS14 9QW,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014611,Fortfield West,21270,0.6476068688344904,7,198,8
3365,BS14 9QX,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014610,Wharnecliffe Gardens,3439,0.10470710023139691,2,43,2
3366,BS14 9QZ,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014611,Fortfield West,21270,0.6476068688344904,7,198,8
3367,BS14 9RA,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014611,Fortfield West,21270,0.6476068688344904,7,198,8
3368,BS14 9RB,E05010902,Hengrove and Whitchurch Park,E05010902,Hengrove and Whitchurch Park,E01014612,Fortfield East,9132,0.278041651443186,3,103,4
